player_id,player,position,team,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_sacked,pass_sacked_yds,pass_long,pass_rating,rush_att,rush_yds,rush_td,rush_long,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_yac,rec_yac,rec_drops
GollKe00,Kenny Golladay,WR,NYG,0,0,0,0,0,0,0,0,0.0,0,0,0,0,76,37,521,0,210,0,0,119,1
StilKe00,Kenny Stills,WR,NOR,0,0,0,0,0,0,0,0,0.0,1,1,0,1,23,6,68,1,54,0,0,10,1
WhitKe00,Kevin White,WR,NOR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,1,38,0,38,0,0,9,1
HodgKh00,KhaDarel Hodge,WR,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,27,13,157,0,121,0,0,37,2
MerrKi00,Kirk Merritt,WR,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,1,13,0,13,0,0,6,1
WilkKr00,Kristian Wilkerson,WR,NWE,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8,4,42,2,20,0,0,5,1
AkerLa00,Landen Akers,WR,LAR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
TreaLa00,Laquon Treadwell,WR,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,51,33,434,1,213,0,0,126,3
ShenLa00,Laviska Shenault Jr.,WR,JAX,0,0,0,0,0,0,0,0,0.0,11,41,0,11,100,63,619,0,294,1,17,389,8
CageLa01,Lawrence Cager,WR,CLE,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
HumpLi01,Lil'Jordan Humphrey,WR,NOR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,18,13,249,2,180,0,0,101,0
HollMa00,Mack Hollins,WR,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,28,14,223,4,159,0,0,37,1
TaylMa01,Malik Taylor,WR,GNB,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,2,14,0,7,0,0,8,0
TurnMa00,Malik Turner,WR,DAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,16,12,149,3,106,0,0,74,1
JohnMa07,Marcus Johnson,WR,TEN,0,0,0,0,0,0,0,0,0.0,2,-2,0,5,19,9,160,0,80,0,4,95,0
KempMa00,Marcus Kemp,WR,KAN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,2,24,0,24,0,0,8,1
CallMa01,Marquez Callaway,WR,NOR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,84,46,698,6,374,0,0,144,4
StevMa00,Marquez Stevenson,WR,BUF,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ValdMa00,Marquez Valdes-Scantling,WR,GNB,0,0,0,0,0,0,0,0,0.0,0,0,0,0,55,26,430,3,259,0,0,146,0
BrowMa04,Marquise Brown,WR,BAL,0,0,0,0,0,0,0,0,0.0,1,5,0,5,146,91,1008,6,383,1,3,388,7
GoodMa00,Marquise Goodwin,WR,CHI,0,0,0,0,0,0,0,0,0.0,2,-1,0,1,40,20,313,1,205,0,1,83,2
HallMa02,Marvin Hall,WR,ATL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,10,0,10,0,0,5,0
JoneMa02,Marvin Jones,WR,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,120,73,832,4,344,0,0,132,2
KinsMa00,Mason Kinsey,WR,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
SlatMa00,Matthew Slater,WR,NWE,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
FfreMa00,Maurice Ffrench,WR,LAC,0,0,0,0,0,0,0,0,0.0,1,3,0,3,0,0,0,0,0,0,0,0,0
HardMe00,Mecole Hardman,WR,KAN,0,0,0,0,0,0,0,0,0.0,8,46,0,24,83,59,693,2,381,2,7,502,2
BandMi00,Michael Bandy,WR,LAC,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GallMi00,Michael Gallup,WR,DAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,62,35,445,2,213,0,0,123,3
PittMi01,Michael Pittman Jr.,WR,IND,0,0,0,0,0,0,0,0,0.0,5,44,0,25,129,88,1082,6,413,0,5,348,6
EvanMi00,Mike Evans,WR,TAM,0,0,0,0,0,0,0,0,0.0,1,10,0,10,114,74,1035,14,439,0,2,259,2
StraMi03,Mike Strachan,WR,IND,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,2,26,0,16,0,0,0,0
ThomMi04,Mike Thomas,WR,CIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,11,5,52,0,52,0,0,13,0
WillMi07,Mike Williams,WR,LAC,0,0,0,0,0,0,0,0,0.0,0,0,0,0,129,76,1146,9,530,0,0,415,6
BoykMi00,Miles Boykin,WR,BAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,6,0,6,0,0,0,0
SanuMo00,Mohamed Sanu,WR,SFO,0,0,0,0,0,0,0,0,0.0,0,0,0,0,24,15,177,0,90,0,0,44,1
MitcMy00,Myron Mitchell,WR,MIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
HarrNK00,N'Keal Harry,WR,NWE,0,0,0,0,0,0,0,0,0.0,0,0,0,0,22,12,184,0,150,0,0,25,1
AghoNe00,Nelson Agholor,WR,NWE,0,0,0,0,0,0,0,0,0.0,3,11,0,6,64,37,473,3,268,0,5,118,1
WestNi00,Nick Westbrook-Ikhine,WR,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,57,38,476,4,258,1,0,144,2
CollNi00,Nico Collins,WR,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,60,33,446,1,245,0,0,133,1
BrowNo00,Noah Brown,WR,DAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,25,16,184,0,107,0,0,68,1
WebsNs00,Nsimba Webster,WR,CHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
BeckOd00,Odell Beckham Jr.,WR,CLE,0,0,0,0,0,0,0,0,0.0,2,14,0,10,82,44,537,5,298,0,2,151,2
ZaccOl01,Olamide Zaccheaus,WR,ATL,0,0,0,0,0,0,0,0,0.0,1,2,0,2,53,31,406,3,289,0,2,94,2
CampPa00,Parris Campbell,WR,IND,0,0,0,0,0,0,0,0,0.0,0,0,0,0,20,10,162,1,115,0,0,17,0
HartPe01,Penny Hart,WR,SEA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,12,7,59,0,54,0,0,41,1
CoopPh00,Pharoh Cooper,WR,NYG,0,0,0,0,0,0,0,0,0.0,1,3,0,3,11,4,33,0,27,0,0,7,0
DorsPh00,Phillip Dorsett,WR,JAX,0,0,0,0,0,0,0,0,0.0,1,0,0,0,14,7,110,0,81,0,0,27,0
WillPr01,Preston Williams,WR,MIA,0,0,0,0,0,0,0,0,0.0,1,7,0,7,16,6,71,0,45,0,4,38,3
WatkQu00,Quez Watkins,WR,PHI,0,0,0,0,0,0,0,0,0.0,1,3,0,3,62,43,647,1,447,0,0,253,1
CephQu00,Quintez Cephus,WR,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,22,15,204,2,115,0,0,95,0
McMaRa00,Racey McMath,WR,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,2,8,0,8,1,0,9,0
CobbRa00,Randall Cobb,WR,GNB,0,0,0,0,0,0,0,0,0.0,1,1,0,1,39,28,375,5,220,1,1,138,2
HiggRa00,Rashard Higgins,WR,CLE,0,0,0,0,0,0,0,0,0.0,0,0,0,0,47,24,275,1,136,0,0,47,3
BateRa00,Rashod Bateman,WR,BAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,68,46,515,1,205,0,0,171,2
McClRa00,Ray-Ray McCloud,WR,PIT,0,0,0,0,0,0,0,0,0.0,2,15,0,10,66,39,277,0,139,1,5,110,6
AndeRo04,Robby Anderson,WR,CAR,0,0,0,0,0,0,0,0,0.0,3,36,0,30,110,53,519,5,258,0,34,158,7
WoodRo02,Robert Woods,WR,LAR,0,0,0,0,0,0,0,0,0.0,8,46,1,16,69,45,556,4,186,0,15,198,3
AdamRo01,Rodney Adams,WR,CHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1
MoorRo02,Rondale Moore,WR,ARI,0,0,0,0,0,0,0,0,0.0,18,76,0,26,64,54,435,1,245,1,52,438,1
GageRu00,Russell Gage,WR,ATL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,94,66,770,4,252,2,0,254,5
WatkSa00,Sammy Watkins,WR,BAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,49,27,394,1,211,1,0,94,6
MillSc01,Scott Miller,WR,TAM,0,0,0,0,0,0,0,0,0.0,2,43,1,33,9,5,38,0,30,0,0,9,0
WillSe00,Seth Williams,WR,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,34,0,34,0,0,4,0
SmitSh03,Shi Smith,WR,CAR,0,0,0,0,0,0,0,0,0.0,1,-3,0,0,11,6,104,0,77,0,0,71,0
FehoSi00,Simi Fehoko,WR,DAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
MorgSt02,Stanley Morgan Jr.,WR,CIN,0,0,0,0,0,0,0,0,0.0,1,3,0,3,4,2,11,0,11,0,0,20,0
DiggSt00,Stefon Diggs,WR,BUF,0,0,0,0,0,1,2,0,0.0,0,0,0,0,164,103,1225,10,439,0,0,326,5
ShepSt00,Sterling Shepard,WR,NYG,0,0,0,0,0,0,0,0,0.0,1,-9,0,0,53,36,366,1,135,0,0,111,4
SimsSt00,Steven Sims,WR,PIT,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
HiltT.00,T.Y. Hilton,WR,IND,0,0,0,0,0,0,0,0,0.0,0,0,0,0,37,23,331,3,245,0,0,71,1
SharTa00,Tajae Sharpe,WR,ATL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,37,25,230,0,121,0,0,69,1
BlacTa00,Tarik Black,WR,NYJ,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,1,10,0,10,0,0,0,1
AustTa00,Tavon Austin,WR,JAX,0,0,0,0,0,0,0,0,0.0,3,21,0,8,37,24,213,1,123,1,1,59,2
HiggTe00,Tee Higgins,WR,CIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,110,74,1091,6,365,1,0,290,5
MarsTe00,Terrace Marshall Jr.,WR,CAR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,30,17,138,0,78,0,0,61,0
McLaTe00,Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,0.0,1,12,0,12,130,77,1053,5,419,0,5,317,5
PatrTi00,Tim Patrick,WR,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,85,53,734,5,327,0,0,202,3
KennTo01,Tom Kennedy,WR,DET,1,1,75,1,0,0,0,75,13.191666666666668,0,0,0,0,10,6,54,0,41,0,0,17,1
LewiTo00,Tommylee Lewis,WR,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,1,7,0,7,0,0,11,0
BenjTr00,Travis Benjamin,WR,SFO,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0
FulgTr00,Travis Fulgham,WR,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
SmitTr03,Tre'Quan Smith,WR,NOR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,50,32,377,3,177,0,0,113,2
SherTr00,Trent Sherfield,WR,SFO,0,0,0,0,0,0,0,0,0.0,0,0,0,0,20,9,87,1,75,0,0,23,1
TaylTr02,Trent Taylor,WR,CIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,2,41,0,26,0,0,7,0
IrwiTr00,Trenton Irwin,WR,CIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,2,34,0,34,0,0,28,0
BensTr00,Trinity Benson,WR,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,22,10,103,0,72,0,0,51,3
AtweTu00,Tutu Atwell,WR,LAR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
MontTy01,Ty Montgomery,WR,NOR,0,0,0,0,0,0,0,0,0.0,15,44,0,9,25,15,90,0,55,0,25,82,2
WallTy00,Tylan Wallace,WR,BAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,2,23,0,23,0,0,14,0
BoydTy00,Tyler Boyd,WR,CIN,1,1,46,0,0,0,0,46,7.41875,2,22,0,14,94,67,828,5,388,0,13,389,0
JohnTy00,Tyler Johnson,WR,TAM,0,0,0,0,0,0,0,0,0.0,0,0,0,0,55,36,360,0,188,0,0,137,4
LockTy00,Tyler Lockett,WR,SEA,0,0,0,0,0,0,0,0,0.0,2,9,0,7,107,73,1175,8,523,0,0,277,0
HillTy00,Tyreek Hill,WR,KAN,0,0,0,0,0,0,0,0,0.0,9,96,0,33,159,111,1239,9,400,1,11,444,7
WillTy00,Tyrell Williams,WR,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,2,14,0,7,0,0,8,0
ClevTy00,Tyrie Cleveland,WR,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
JohnTy03,Tyron Johnson,WR,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,2,16,0,16,0,0,9,0
JeffVa00,Van Jefferson,WR,LAR,0,0,0,0,0,0,0,0,0.0,2,20,0,10,89,50,802,6,534,0,13,216,6
SmitVy00,Vyncint Smith,WR,NYJ,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
FullWi01,Will Fuller,WR,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8,4,26,0,16,0,0,10,0
SneaWi00,Willie Snead,WR,LVR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8,4,38,0,38,0,0,12,1
PascZa00,Zach Pascal,WR,IND,0,0,0,0,0,0,0,0,0.0,2,21,0,12,69,38,384,3,244,1,5,121,4
JoneZa00,Zay Jones,WR,LVR,0,0,0,0,0,0,0,0,0.0,2,3,0,4,70,47,546,1,303,1,0,170,2
DillAJ00,AJ Dillon ,RB,GNB,0,0,0,0,0,0,0,0,0.0,187,803,5,36,37,34,313,2,190,1,407,310,0
JoneAa00,Aaron Jones,RB,GNB,0,0,0,0,0,0,0,0,0.0,171,799,4,57,65,52,391,6,181,1,390,412,3
PeteAd01,Adrian Peterson,RB,TEN,0,0,0,0,0,0,0,0,0.0,38,98,2,16,4,4,8,0,9,0,59,14,0
ArmaAl00,Alex Armah,RB,NOR,0,0,0,0,0,0,0,0,0.0,5,21,0,9,1,1,1,1,1,0,12,1,0
CollAl00,Alex Collins,RB,SEA,0,0,0,0,0,0,0,0,0.0,108,411,2,25,10,9,87,0,76,1,173,96,0
MattAl01,Alexander Mattison,RB,MIN,0,0,0,0,0,0,0,0,0.0,134,491,3,48,39,32,228,1,129,1,265,238,1
KamaAl00,Alvin Kamara,RB,NOR,0,0,0,0,0,0,0,0,0.0,240,897,4,30,67,47,439,5,172,0,349,432,9
AbduAm00,Ameer Abdullah,RB,MIN,0,0,0,0,0,0,0,0,0.0,51,166,0,15,53,38,289,1,140,0,80,294,2
McFaAn00,Anthony McFarland Jr.,RB,PIT,0,0,0,0,0,0,0,0,0.0,3,3,0,3,1,1,11,0,11,0,1,11,0
GibsAn00,Antonio Gibson ,RB,WAS,0,0,0,0,0,0,0,0,0.0,258,1037,7,27,52,42,294,3,210,4,503,333,6
PierAr00,Artavis Pierce,RB,CHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
EkelAu00,Austin Ekeler,RB,LAC,0,0,0,0,0,0,0,0,0.0,206,907,12,28,94,70,647,8,258,3,434,628,7
WaltAu00,Austin Walter,RB,NYJ,0,0,0,0,0,0,0,0,0.0,26,101,1,14,3,2,9,0,11,0,33,13,0
SnelBe00,Benny Snell Jr.,RB,PIT,0,0,0,0,0,0,0,0,0.0,36,98,0,9,4,2,13,0,13,0,42,20,2
ScotBo02,Boston Scott,RB,PHI,0,0,0,0,0,0,0,0,0.0,87,373,7,23,16,13,83,0,59,1,164,96,0
BoldBr00,Brandon Bolden,RB,NWE,0,0,0,0,0,0,0,0,0.0,44,226,1,24,49,41,405,2,209,0,121,416,2
HoweGr00,Buddy Howell,RB,LAR,0,0,0,0,0,0,0,0,0.0,5,11,0,4,0,0,0,0,0,0,2,0,0
AkerCa00,Cam Akers,RB,LAR,0,0,0,0,0,0,0,0,0.0,5,3,0,2,3,3,10,0,6,0,5,4,0
HydeCa00,Carlos Hyde,RB,JAX,0,0,0,0,0,0,0,0,0.0,72,253,1,18,21,12,65,0,29,2,115,75,1
EdmoCh00,Chase Edmonds,RB,ARI,0,0,0,0,0,0,0,0,0.0,116,592,2,54,53,43,311,0,149,1,178,324,3
CarsCh00,Chris Carson,RB,SEA,0,0,0,0,0,0,0,0,0.0,54,232,3,33,6,6,29,0,22,1,128,42,0
EvanCh02,Chris Evans,RB,CIN,0,0,0,0,0,0,0,0,0.0,17,77,0,13,17,15,151,2,95,0,26,113,0
McCaCh01,Christian McCaffrey,RB,CAR,0,0,0,0,0,0,0,0,0.0,99,442,1,18,41,37,343,1,125,0,224,258,0
HubbCh01,Chuba Hubbard,RB,CAR,0,0,0,0,0,0,0,0,0.0,172,612,5,26,37,25,174,1,117,1,325,160,7
EdwaCl00,Clyde Edwards-Helaire,RB,KAN,0,0,0,0,0,0,0,0,0.0,119,517,4,17,23,19,129,2,109,2,208,169,1
PattCo00,Cordarrelle Patterson,RB,ATL,0,1,0,0,0,0,0,0,2.475,153,618,6,39,69,52,548,5,270,0,293,385,1
ClemCo00,Corey Clement,RB,DAL,0,0,0,0,0,0,0,0,0.0,33,140,0,38,7,6,29,1,15,0,75,17,1
ReynCr00,Craig Reynolds,RB,DET,0,0,0,0,0,0,0,0,0.0,55,230,0,35,8,7,52,0,42,0,137,56,0
SwifDA00,D'Andre Swift,RB,DET,0,1,0,0,0,0,0,0,3.0461538461538464,151,617,5,57,78,62,452,2,221,1,232,500,6
JohnDE04,D'Ernest Johnson,RB,CLE,0,0,0,0,0,0,0,0,0.0,100,534,3,30,25,19,137,0,82,0,235,138,3
ForeDO00,D'Onta Foreman,RB,TEN,0,0,0,0,0,0,0,0,0.0,133,566,3,35,11,9,123,0,101,1,299,121,1
CookDa01,Dalvin Cook,RB,MIN,0,0,0,0,0,0,0,0,0.0,249,1159,6,66,49,34,224,0,125,2,481,278,6
CrocDa01,Damarea Crockett,RB,DEN,0,0,0,0,0,0,0,0,0.0,3,7,0,6,0,0,0,0,0,0,0,0,0
HarrDa06,Damien Harris,RB,NWE,0,0,0,0,0,0,0,0,0.0,202,929,15,64,21,18,132,0,94,2,460,134,0
WillDa05,Damien Williams,RB,CHI,0,0,0,0,0,0,0,0,0.0,40,164,2,23,23,16,103,1,72,0,43,109,0
OgunDa00,Dare Ogunbowale,RB,JAX,0,0,0,0,0,0,0,0,0.0,43,137,1,12,21,13,114,1,88,0,66,100,3
BradDa00,Darius Bradwell,RB,LAC,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1
WillDa10,Darrel Williams,RB,KAN,0,0,0,0,0,0,0,0,0.0,144,558,6,21,57,47,452,2,230,0,216,435,1
HendDa00,Darrell Henderson,RB,LAR,0,0,0,0,0,0,0,0,0.0,149,688,5,29,40,29,176,3,129,0,286,180,3
EvanDa02,Darrynton Evans,RB,TEN,0,0,0,0,0,0,0,0,0.0,2,7,0,5,2,2,11,0,6,0,5,15,0
JohnDa08,David Johnson,RB,HOU,0,0,0,0,0,0,0,0,0.0,67,228,0,15,42,32,225,1,117,1,119,191,1
MontDa01,David Montgomery,RB,CHI,0,1,0,0,1,0,0,0,0.0,225,849,7,41,51,42,301,0,131,1,417,273,2
DallDe00,DeeJay Dallas,RB,SEA,0,0,0,0,0,0,0,0,0.0,33,138,2,15,23,21,133,0,81,0,72,110,1
FeltDe00,Demetric Felton,RB,CLE,0,0,0,0,0,0,0,0,0.0,7,24,0,12,21,18,181,2,129,0,10,201,1
JackDe02,Deon Jackson,RB,IND,0,0,0,0,0,0,0,0,0.0,13,31,1,10,0,0,0,0,0,0,18,0,0
GoreDe00,Derrick Gore,RB,KAN,0,0,0,0,0,0,0,0,0.0,51,256,2,51,9,8,105,0,87,0,122,90,0
HenrDe00,Derrick Henry ,RB,TEN,1,1,5,1,0,0,0,5,15.8875,219,940,10,76,20,18,154,0,75,0,487,160,0
SingDe00,Devin Singletary,RB,BUF,0,0,0,0,0,0,0,0,0.0,188,870,7,46,50,40,228,1,113,0,441,241,5
OzigDe01,Devine Ozigbo,RB,NOR,0,0,0,0,0,0,0,0,0.0,1,-3,0,0,1,1,7,0,7,0,0,3,0
FreeDe00,Devonta Freeman,RB,BAL,0,0,0,0,0,0,0,0,0.0,133,576,5,32,42,34,190,1,89,0,205,178,1
BookDe00,Devontae Booker,RB,NYG,0,0,0,0,0,0,0,0,0.0,145,593,2,31,45,40,268,1,169,0,229,289,2
HillDo00,Dontrell Hilliard,RB,TEN,0,0,0,0,0,0,0,0,0.0,56,350,2,68,26,19,87,0,48,1,136,108,3
JohnDu00,Duke Johnson,RB,MIA,0,0,0,0,0,0,0,0,0.0,71,330,3,27,5,4,41,0,35,0,202,51,1
WashDw00,Dwayne Washington,RB,NOR,0,0,0,0,0,0,0,0,0.0,4,16,0,5,2,2,12,0,12,0,11,10,0
MitcEl00,Elijah Mitchell,RB,SFO,0,0,0,0,0,0,0,0,0.0,207,963,5,39,20,19,137,1,69,0,515,151,1
PennEl00,Elijhaa Penny,RB,NYG,0,0,0,0,0,0,0,0,0.0,24,99,1,12,12,9,30,1,27,0,56,34,0
BenjEn00,Eno Benjamin,RB,ARI,0,0,0,0,0,0,0,0,0.0,34,118,1,21,7,6,42,0,27,0,65,46,0
ElliEz00,Ezekiel Elliott,RB,DAL,1,1,4,0,0,0,0,4,4.8999999999999995,237,1002,10,47,65,47,287,2,163,1,409,278,3
NabeGa00,Gabe Nabers,RB,LAC,0,0,0,0,0,0,0,0,0.0,1,2,0,2,0,0,0,0,0,0,1,0,0
BrigGa00,Gary Brightwell,RB,NYG,0,0,0,0,0,0,0,0,0.0,1,4,0,4,1,1,6,0,6,0,1,5,0
BernGi00,Giovani Bernard,RB,TAM,0,0,0,0,0,0,0,0,0.0,8,58,0,24,29,23,123,3,98,0,21,134,1
RiccGi00,Giovanni Ricci,RB,CAR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
IgweGo00,Godwin Igwebuike,RB,DET,0,0,0,0,0,0,0,0,0.0,18,118,1,42,10,7,60,0,40,2,62,64,2
SmitIt00,Ito Smith,RB,DAL,0,0,0,0,0,0,0,0,0.0,1,4,1,4,0,0,0,0,0,0,0,0,0
McKiJ.00,J.D. McKissic,RB,WAS,0,0,0,0,0,0,0,0,0.0,48,212,2,15,53,43,397,2,191,0,89,380,0
TaylJJ01,J.J. Taylor,RB,NWE,0,0,0,0,0,0,0,0,0.0,19,37,2,15,4,4,8,0,9,1,12,10,0
HardJa01,JaQuan Hardy,RB,DAL,0,0,0,0,0,0,0,0,0.0,4,29,1,22,0,0,0,0,0,0,14,0,0
PatrJa01,Jacques Patrick,RB,SFO,0,0,0,0,0,0,0,0,0.0,2,12,0,8,0,0,0,0,0,0,4,0,0
FunkJa00,Jake Funk,RB,LAR,0,0,0,0,0,0,0,0,0.0,2,5,0,6,0,0,0,0,0,0,3,0,0
RichJa01,Jalen Richard,RB,LVR,0,0,0,0,0,0,0,0,0.0,9,40,0,23,14,12,72,0,61,0,17,67,0
WillJa06,Jamaal Williams,RB,DET,0,0,0,0,0,0,0,0,0.0,153,601,3,20,28,26,157,0,72,0,219,156,1
ConnJa00,James Conner,RB,ARI,0,0,0,0,0,0,0,0,0.0,202,752,15,35,39,37,375,3,187,0,421,373,0
RobiJa00,James Robinson,RB,JAX,0,0,0,0,0,0,0,0,0.0,164,767,8,58,46,31,222,0,122,2,317,230,4
