player_id,player,position,team,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_sacked,pass_sacked_yds,pass_long,pass_rating,rush_att,rush_yds,rush_td,rush_long,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_yac,rec_yac,rec_drops
WhitJa02,James White,RB,NWE,0,0,0,0,0,0,0,0,0.0,10,38,1,10,14,12,94,0,54,0,8,70,1
HastJa02,Jamycal Hasty,RB,SFO,0,0,0,0,0,0,0,0,0.0,16,68,1,21,29,23,157,0,98,1,22,128,1
PattJa01,Jaret Patterson,RB,WAS,0,0,0,0,0,0,0,0,0.0,68,266,2,13,11,10,73,0,38,0,123,75,0
HuntJa01,Jason Huntley,RB,PHI,0,0,0,0,0,0,0,0,0.0,13,51,0,18,1,0,0,0,0,0,13,0,0
WillJa10,Javonte Williams,RB,DEN,0,0,0,0,0,0,0,0,0.0,203,903,4,49,53,43,316,3,197,1,460,343,3
SamuJa00,Jaylen Samuels,RB,HOU,0,0,0,0,0,0,0,0,0.0,5,9,0,3,4,3,14,0,6,0,8,17,1
WilsJe01,Jeff Wilson,RB,SFO,0,0,0,0,0,0,0,0,0.0,79,294,2,17,8,7,31,0,27,0,99,43,0
McNiJe00,Jeremy McNichols,RB,TEN,0,0,0,0,0,0,0,0,0.0,41,156,0,14,38,28,240,1,127,0,60,248,2
McKiJe00,Jerick McKinnon,RB,KAN,0,0,0,0,0,0,0,0,0.0,12,62,0,18,20,13,107,1,68,0,19,125,1
JeffJe00,Jermar Jefferson,RB,DET,0,0,0,0,0,0,0,0,0.0,15,74,2,28,5,4,23,0,11,0,24,21,0
MixoJo00,Joe Mixon,RB,CIN,0,0,0,0,0,0,0,0,0.0,292,1205,13,32,48,42,314,3,197,1,543,318,2
KellJo00,John Kelly,RB,CLE,0,0,0,0,0,0,0,0,0.0,2,13,0,11,0,0,0,0,0,0,6,0,0
TaylJo02,Jonathan Taylor,RB,IND,0,0,0,0,0,0,0,0,0.0,332,1811,18,83,51,40,360,2,237,2,941,406,5
WardJo00,Jonathan Ward,RB,ARI,0,0,0,0,0,0,0,0,0.0,9,33,0,7,4,3,34,0,34,0,12,26,0
WillJo07,Jonathan Williams,RB,WAS,0,0,0,0,0,0,0,0,0.0,17,79,1,23,6,4,28,0,32,0,53,36,0
HowaJo00,Jordan Howard,RB,PHI,0,0,0,0,0,0,0,0,0.0,86,406,3,25,5,2,19,0,10,0,198,14,1
WilkJo01,Jordan Wilkins,RB,IND,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
JacoJo01,Josh Jacobs,RB,LVR,0,0,0,0,0,0,0,0,0.0,217,872,9,28,64,54,348,0,172,2,442,391,5
KellJo01,Joshua Kelley,RB,LAC,0,0,0,0,0,0,0,0,0.0,33,102,0,14,6,5,38,0,40,1,43,31,0
JackJu01,Justin Jackson,RB,LAC,0,0,0,0,0,0,0,0,0.0,68,364,2,75,25,22,178,0,85,1,107,165,2
BallKa00,Kalen Ballage,RB,PIT,0,0,0,0,0,0,0,0,0.0,12,36,0,13,7,2,8,0,8,0,21,10,2
HuntKa00,Kareem Hunt,RB,CLE,0,0,0,0,0,0,0,0,0.0,78,386,5,33,27,22,174,0,79,0,221,172,1
VaugKe00,Ke'Shawn Vaughn,RB,TAM,0,0,0,0,0,0,0,0,0.0,36,180,2,55,8,4,26,0,15,0,122,14,2
NwanKe00,Kene Nwangwu,RB,MIN,0,0,0,0,0,0,0,0,0.0,13,61,0,19,5,4,9,0,12,0,29,19,0
BarnKe00,Kenjon Barner,RB,TAM,0,0,0,0,0,0,0,0,0.0,4,0,0,1,0,0,0,0,0,0,0,0,0
GainKe00,Kenneth Gainwell,RB,PHI,0,0,0,0,0,0,0,0,0.0,68,291,5,18,50,33,253,1,130,1,98,226,5
DrakKe00,Kenyan Drake,RB,LVR,0,0,0,0,0,0,0,0,0.0,63,254,2,21,40,30,291,1,143,0,107,259,0
HerbKh00,Khalil Herbert,RB,CHI,0,0,0,0,0,0,0,0,0.0,103,433,2,29,16,14,96,0,64,0,186,101,1
HillKy00,Kylin Hill,RB,GNB,0,0,0,0,0,0,0,0,0.0,10,24,0,8,2,1,5,0,5,0,9,7,0
PeriLa00,La'Mical Perine,RB,NYJ,0,0,0,0,0,0,0,0,0.0,8,31,0,14,0,0,0,0,0,0,8,0,0
RounLa00,Larry Rountree,RB,LAC,0,0,0,0,0,0,0,0,0.0,36,87,1,13,2,1,-1,0,-1,0,41,0,1
MurrLa00,Latavius Murray,RB,BAL,0,0,0,0,0,0,0,0,0.0,119,501,6,46,13,10,75,0,51,0,210,71,1
BellLe00,Le'Veon Bell,RB,BAL,0,0,0,0,0,0,0,0,0.0,39,101,2,12,7,5,30,1,15,0,43,26,1
FourLe00,Leonard Fournette,RB,TAM,0,1,0,0,0,0,0,0,2.8285714285714287,180,812,8,47,84,69,454,2,192,0,416,449,6
BrowMa03,Malcolm Brown,RB,MIA,0,0,0,0,0,0,0,0,0.0,33,125,1,24,5,3,10,0,10,0,55,8,0
IngrMa01,Mark Ingram,RB,HOU,0,0,0,0,0,0,0,0,0.0,160,554,2,28,35,27,162,0,89,1,317,164,0
MackMa00,Marlon Mack,RB,IND,0,0,0,0,0,0,0,0,0.0,28,101,0,22,5,2,8,0,8,0,36,4,0
BreiMa00,Matt Breida,RB,BUF,0,0,0,0,0,0,0,0,0.0,26,125,1,28,9,7,72,2,59,1,44,61,0
SargMe00,Mekhi Sargent,RB,TEN,0,0,0,0,0,0,0,0,0.0,5,11,0,3,1,0,0,0,0,0,5,0,1
GordMe00,Melvin Gordon,RB,DEN,0,0,0,0,0,0,0,0,0.0,203,918,8,70,38,28,213,2,165,3,456,186,3
CartMi03,Michael Carter,RB,NYJ,0,0,0,0,0,0,0,0,0.0,147,639,4,55,55,36,325,0,145,1,345,341,4
BoonMi00,Mike Boone,RB,DEN,0,0,0,0,0,0,0,0,0.0,4,35,0,16,2,2,22,0,22,0,8,24,0
DaviMi01,Mike Davis,RB,ATL,0,0,0,0,0,0,0,0,0.0,138,503,3,18,58,44,259,1,152,3,231,306,2
SandMi01,Miles Sanders,RB,PHI,0,0,0,0,0,0,0,0,0.0,137,754,0,38,34,26,158,0,106,1,283,227,1
GaskMy00,Myles Gaskin,RB,MIA,0,0,0,0,0,0,0,0,0.0,173,612,3,30,63,49,234,4,131,1,248,250,3
HarrNa00,Najee Harris,RB,PIT,0,0,0,0,0,0,0,0,0.0,307,1200,7,37,94,74,467,3,202,0,663,499,7
McCrNa00,Nate McCrary,RB,BAL,0,0,0,0,0,0,0,0,0.0,1,-1,0,-1,0,0,0,0,0,0,0,0,0
CottNa00,Nathan Cottrell,RB,JAX,0,0,0,0,0,0,0,0,0.0,1,3,0,3,0,0,0,0,0,0,3,0,0
BawdNi00,Nick Bawden,RB,NYJ,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,20,0,20,0,0,11,0
ChubNi00,Nick Chubb,RB,CLE,0,0,0,0,0,0,0,0,0.0,228,1259,8,70,25,20,174,1,131,1,692,172,0
HineNy00,Nyheim Hines,RB,IND,0,0,0,0,0,0,0,0,0.0,56,276,2,34,57,40,310,1,169,2,131,276,2
LairPa00,Patrick Laird,RB,MIA,0,0,0,0,0,0,0,0,0.0,1,4,0,4,3,3,17,0,17,0,2,20,0
TaylPa01,Patrick Taylor,RB,GNB,0,0,0,0,0,0,0,0,0.0,23,89,1,12,2,2,3,0,3,0,36,5,0
BarbPe01,Peyton Barber,RB,LVR,0,0,0,0,0,0,0,0,0.0,55,212,2,27,13,10,67,0,55,0,87,73,2
LindPh00,Phillip Lindsay,RB,HOU,0,0,0,0,0,0,0,0,0.0,88,249,1,35,5,4,45,1,39,0,81,53,1
OlliQa00,Qadree Ollison,RB,ATL,0,0,0,0,0,0,0,0,0.0,21,105,1,19,6,4,12,0,12,1,48,7,0
MostRa00,Raheem Mostert,RB,SFO,0,0,0,0,0,0,0,0,0.0,2,20,0,11,0,0,0,0,0,0,2,0,0
PennRa00,Rashaad Penny,RB,SEA,0,0,0,0,0,0,0,0,0.0,119,749,6,62,8,6,48,0,42,0,373,62,1
BonnRe00,Reggie Bonnafon,RB,CAR,0,0,0,0,0,0,0,0,0.0,1,4,0,4,2,2,12,0,6,0,0,9,0
BurkRe00,Rex Burkhead,RB,HOU,0,1,0,0,0,0,0,0,2.475,122,427,3,36,32,25,186,0,106,0,217,141,0
StevRh00,Rhamondre Stevenson,RB,NWE,0,0,0,0,0,0,0,0,0.0,133,606,5,21,18,14,123,0,97,1,356,145,1
SmitRo08,Rodney Smith,RB,CAR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,5,48,0,17,0,0,32,0
JoneRo01,Ronald Jones II,RB,TAM,0,0,0,0,0,0,0,0,0.0,101,428,4,30,13,10,64,0,58,2,186,77,1
FreeRo00,Royce Freeman,RB,CAR,0,0,0,0,0,0,0,0,0.0,56,169,0,13,16,10,77,0,38,0,87,75,1
NallRy00,Ryan Nall,RB,CHI,0,0,0,0,0,0,0,0,0.0,1,4,0,4,1,1,4,0,4,0,4,0,0
ArmsRy00,Ryquell Armstead,RB,JAX,0,0,0,0,0,0,0,0,0.0,15,80,0,26,4,3,16,0,15,0,37,20,0
AhmeSa01,Salvon Ahmed,RB,MIA,0,0,0,0,0,0,0,0,0.0,54,149,0,16,19,12,117,0,93,0,73,113,4
PeriSa00,Samaje Perine,RB,CIN,0,0,0,0,0,0,0,0,0.0,55,246,1,46,31,27,196,1,144,0,130,198,1
BarkSa00,Saquon Barkley,RB,NYG,0,0,0,0,0,0,0,0,0.0,162,593,2,41,57,41,263,2,147,1,279,298,6
PhilSc01,Scottie Phillips,RB,HOU,0,0,0,0,0,0,0,0,0.0,6,13,0,4,3,2,9,0,8,0,4,7,0
MichSo00,Sony Michel,RB,LAR,0,0,0,0,0,0,0,0,0.0,208,845,4,39,33,21,128,1,99,1,400,133,3
JoneTa00,Taiwan Jones,RB,BUF,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColeTe01,Tevin Coleman,RB,NYJ,0,0,0,0,0,0,0,0,0.0,84,354,0,20,16,11,49,0,40,0,190,83,2
JoneTo04,Tony Jones,RB,NOR,0,0,0,0,0,0,0,0,0.0,54,142,0,11,8,5,29,0,25,0,64,28,0
PollTo00,Tony Pollard,RB,DAL,0,0,0,0,0,0,0,0,0.0,130,719,2,58,46,39,337,0,183,0,321,341,3
HomeTr00,Travis Homer,RB,SEA,0,0,0,0,0,0,0,0,0.0,21,177,1,73,20,16,161,0,121,0,56,128,1
WillTr06,Trayveon Williams,RB,CIN,0,0,0,0,0,0,0,0,0.0,15,51,0,10,2,1,4,0,4,0,25,11,0
CannTr00,Trenton Cannon,RB,BAL,0,0,0,0,0,0,0,0,0.0,3,4,0,3,0,0,0,0,0,0,2,0,0
RagaTr00,Trey Ragas,RB,LVR,0,0,0,0,0,0,0,0,0.0,1,9,0,9,2,2,6,0,4,0,2,13,0
SermTr00,Trey Sermon,RB,SFO,0,0,0,0,0,0,0,0,0.0,41,167,1,16,4,3,26,0,26,0,79,18,1
JohnTy02,Ty Johnson,RB,NYJ,0,0,0,0,0,0,0,0,0.0,61,238,2,24,55,34,372,2,164,1,64,334,7
MontTy01,Ty Montgomery,RB,NOR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,5,0,5,0,0,5,0
WillTy01,Ty'Son Williams,RB,BAL,0,0,0,0,0,0,0,0,0.0,35,185,1,35,12,9,84,0,51,0,87,71,0
GallWa00,Wayne Gallman,RB,ATL,0,0,0,0,0,0,0,0,0.0,28,104,0,17,3,1,21,0,21,0,35,20,0
SmalWe00,Wendell Smallwood,RB,WAS,0,0,0,0,0,0,0,0,0.0,5,25,0,13,5,4,22,0,13,0,8,14,0
MossZa00,Zack Moss,RB,BUF,0,0,0,0,0,0,0,0,0.0,96,345,4,17,32,23,197,1,110,1,202,200,3
RodgAa00,Aaron Rodgers,QB,GNB,366,531,4115,37,4,30,188,75,112.50624999999998,33,101,3,18,1,1,-4,0,-4,0,17,0,0
DaltAn00,Andy Dalton,QB,CHI,149,236,1515,8,9,18,143,60,84.85000000000001,16,76,0,14,0,0,0,0,0,1,4,0,0
MayfBa00,Baker Mayfield,QB,CLE,253,418,3010,17,13,43,269,71,85.12142857142858,37,134,1,14,0,0,11,0,0,3,18,0,0
RoetBe00,Ben Roethlisberger,QB,PIT,390,605,3740,22,10,38,239,59,88.9375,20,5,1,8,0,0,0,0,0,5,3,0,0
GabbBl00,Blaine Gabbert,QB,TAM,7,11,67,0,0,1,10,23,61.0,9,-7,0,0,0,0,0,0,0,0,0,0,0
AlleBr00,Brandon Allen,QB,CIN,17,34,149,2,0,4,33,26,69.4,7,-1,0,3,0,0,0,0,0,0,2,0,0
RypiBr00,Brett Rypien,QB,DEN,0,2,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0
HoyeBr00,Brian Hoyer,QB,NWE,9,11,227,1,0,0,0,48,78.34,11,-8,0,2,0,0,0,0,0,0,1,0,0
BeatC.00,C.J. Beathard,QB,JAX,2,2,33,0,0,0,0,28,59.35,1,2,0,2,0,0,0,0,0,0,0,0,0
NewtCa00,Cam Newton,QB,CAR,69,126,684,4,5,10,83,64,57.800000000000004,47,230,5,33,0,0,0,0,0,1,83,0,0
WentCa00,Carson Wentz,QB,IND,322,516,3563,27,7,32,227,76,95.15882352941176,57,215,1,18,0,0,0,0,0,5,57,0,0
KeenCa00,Case Keenum,QB,CLE,47,72,462,3,1,5,29,34,64.12,12,22,0,10,0,0,0,0,0,1,7,0,0
HennCh01,Chad Henne,QB,KAN,11,16,82,0,0,0,0,17,20.175,8,0,0,4,0,0,0,0,0,0,0,0,0
DaniCh00,Chase Daniel,QB,LAC,0,0,0,0,0,0,0,0,0.0,2,-2,0,-1,0,0,0,0,0,0,0,0,0
StreCh00,Chris Streveler,QB,ARI,6,9,36,0,0,2,17,17,37.15,3,6,0,4,0,0,0,0,0,0,5,0,0
McCoCo00,Colt McCoy,QB,ARI,74,99,740,3,1,6,40,50,52.1857142857143,22,37,0,11,0,0,0,0,0,1,7,0,0
RushCo00,Cooper Rush,QB,DAL,30,47,422,3,1,3,19,73,110.025,9,-8,0,2,0,0,0,0,0,1,0,0,0
PresDa01,Dak Prescott,QB,DAL,410,596,4449,37,10,29,138,51,104.98124999999999,48,146,1,21,0,0,0,0,0,6,25,0,0
JoneDa05,Daniel Jones,QB,NYG,232,361,2428,10,7,22,160,54,86.4,62,298,2,46,1,1,16,0,16,3,42,3,0
BlouDa00,David Blough,QB,DET,0,0,0,0,0,1,6,0,0.0,1,6,0,6,0,0,0,0,0,0,4,0,0
MillDa02,Davis Mills,QB,HOU,263,394,2664,16,10,31,206,67,87.63846153846156,18,44,0,11,0,0,0,0,0,1,7,0,0
WebbDa00,Davis Webb,QB,BUF,0,0,0,0,0,0,0,0,0.0,2,-3,0,-1,0,0,0,0,0,0,0,0,0
CarrDe02,Derek Carr,QB,LVR,428,626,4804,23,14,40,241,61,94.30588235294117,40,108,0,22,0,0,0,0,0,5,8,0,0
LockDr00,Drew Lock,QB,DEN,67,111,787,2,2,9,52,44,76.0,10,53,2,23,1,1,1,0,1,1,8,6,0
FranFe00,Feleipe Franks,QB,ATL,0,1,0,0,1,0,0,0,0.0,3,6,0,4,0,0,0,0,0,0,4,0,0
MinsGa00,Gardner Minshew II,QB,PHI,41,60,439,4,1,5,31,36,101.46666666666665,9,21,0,9,0,0,0,0,0,0,2,0,0
GilbGa01,Garrett Gilbert,QB,WAS,20,31,194,0,0,2,20,46,81.9,0,0,0,0,0,0,0,0,0,0,0,0,0
SmitGe00,Geno Smith,QB,SEA,65,95,702,5,1,13,117,84,100.125,9,42,1,12,0,0,0,0,0,1,14,0,0
BookIa00,Ian Book,QB,NOR,12,20,135,0,2,8,54,56,40.6,3,6,0,3,0,0,0,0,0,0,2,0,0
EasoJa00,Jacob Eason,QB,IND,2,5,25,0,1,0,0,10,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0
BrisJa00,Jacoby Brissett,QB,MIA,141,225,1283,5,4,19,132,52,59.06,19,70,1,19,0,0,0,0,0,3,13,0,0
FromJa00,Jake Fromm,QB,NYG,27,60,210,1,3,6,33,36,43.93333333333334,8,65,0,27,0,0,0,0,0,1,35,0,0
HurtJa00,Jalen Hurts,QB,PHI,265,432,3144,16,9,26,150,91,87.30666666666667,139,784,10,31,1,0,0,0,0,2,142,0,0
WinsJa00,Jameis Winston,QB,NOR,95,161,1170,14,3,11,69,72,98.25714285714287,32,166,1,20,0,0,0,0,0,1,53,0,0
GoffJa00,Jared Goff,QB,DET,332,494,3245,19,8,35,280,63,92.69285714285716,17,87,0,26,0,0,0,0,0,6,2,0,0
GaroJi00,Jimmy Garoppolo,QB,SFO,301,441,3810,20,12,29,201,83,100.5,38,51,3,7,0,0,0,0,0,3,11,0,0
BurrJo01,Joe Burrow,QB,CIN,366,520,4611,34,14,51,370,82,107.3,40,118,2,12,0,0,0,0,0,2,34,0,0
FlacJo00,Joe Flacco,QB,NYJ,27,42,338,3,0,2,13,62,129.9,2,3,0,2,0,0,0,0,0,1,2,0,0
WolfJo00,John Wolford,QB,LAR,1,4,5,0,1,1,8,5,28.1,2,-1,0,0,0,0,0,0,0,0,0,0,0
LoveJo03,Jordan Love,QB,GNB,36,62,411,2,3,3,23,62,49.85,12,27,0,10,0,0,0,0,0,1,3,0,0
AlleJo02,Josh Allen,QB,BUF,409,646,4407,36,15,26,164,61,92.07647058823531,122,763,6,34,0,0,0,0,0,3,292,0,0
JohnJo05,Josh Johnson,QB,NYJ,57,85,638,5,2,3,23,28,87.73333333333333,9,28,0,11,0,0,0,0,0,0,6,0,0
RoseJo01,Josh Rosen,QB,ATL,2,11,19,0,2,0,0,14,14.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
FielJu00,Justin Fields,QB,CHI,159,270,1870,7,10,36,264,64,71.225,72,420,2,23,0,0,0,0,0,5,127,0,0
HerbJu00,Justin Herbert,QB,LAC,443,672,5014,38,15,31,214,72,98.51176470588236,63,302,3,36,0,0,0,0,0,1,48,0,0
MondKe00,Kellen Mond,QB,MIN,2,3,5,0,0,0,0,6,70.1,0,0,0,0,0,0,0,0,0,0,0,0,0
CousKi00,Kirk Cousins,QB,MIN,372,561,4221,33,7,28,197,64,102.45625,29,115,1,29,0,0,0,0,0,2,18,0,0
BenkKu01,Kurt Benkert,QB,GNB,0,0,0,0,0,0,0,0,0.0,2,-1,0,0,0,0,0,0,0,0,0,0,0
AlleKy00,Kyle Allen,QB,WAS,12,19,120,1,0,2,5,19,95.80000000000001,2,11,0,11,0,0,0,0,0,1,0,0,0
MurrKy00,Kyler Murray,QB,ARI,333,481,3787,24,10,31,286,77,103.05714285714285,88,423,5,57,0,0,7,0,0,0,47,0,0
JackLa00,Lamar Jackson,QB,BAL,246,382,2882,16,13,38,190,49,85.29166666666667,133,767,2,31,0,0,0,0,0,3,282,0,0
WoodLo00,Logan Woodside,QB,TEN,0,0,0,0,0,0,0,0,0.0,6,-6,0,-1,0,0,0,0,0,0,0,0,0
JoneMa05,Mac Jones,QB,NWE,352,521,3801,22,13,28,241,75,94.17647058823529,44,129,0,13,0,0,0,0,0,3,34,0,0
MariMa01,Marcus Mariota,QB,LVR,1,2,4,0,0,0,0,4,17.557142857142857,13,87,1,31,0,0,0,0,0,0,26,0,0
RudoMa00,Mason Rudolph,QB,PIT,35,58,277,1,1,0,0,36,71.5,5,53,0,26,0,0,0,0,0,0,28,0,0
RyanMa00,Matt Ryan,QB,ATL,375,560,3968,20,12,40,274,64,88.2235294117647,40,82,1,17,0,0,0,0,0,4,15,0,0
StafMa00,Matthew Stafford,QB,LAR,404,601,4886,41,17,30,243,79,105.07058823529411,32,43,0,12,0,0,0,0,0,2,7,0,0
GlenMi00,Mike Glennon,QB,NYG,90,167,790,4,10,9,68,60,48.06666666666667,7,33,1,13,0,0,0,0,0,3,0,0,0
WhitMi01,Mike White,QB,NYJ,88,132,953,5,8,4,18,28,81.875,5,-1,0,2,0,0,0,0,0,0,2,0,0
TrubMi00,Mitchell Trubisky,QB,BUF,6,8,43,0,1,0,0,15,65.24,13,24,1,22,0,0,0,0,0,0,0,0,0
PeteNa00,Nathan Peterman,QB,LVR,0,0,0,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,0,0,0,0
FoleNi00,Nick Foles ,QB,CHI,24,35,250,1,0,4,21,30,98.5,4,8,0,8,0,0,0,0,0,0,0,0,0
MullNi00,Nick Mullens,QB,CLE,20,30,147,1,0,0,0,25,89.2,0,0,0,0,0,0,0,0,0,0,0,0,0
WalkPh00,P.J. Walker,QB,CAR,36,66,362,1,3,7,47,24,51.46,7,13,0,13,0,0,0,0,0,1,0,0,0
MahoPa00,Patrick Mahomes,QB,KAN,436,658,4839,37,13,28,146,75,99.60588235294118,66,381,2,32,0,0,0,0,0,4,15,0,0
WilsRu00,Russell Wilson,QB,SEA,259,400,3113,25,6,33,266,69,103.57857142857142,43,183,2,17,0,0,0,0,0,1,48,0,0
FitzRy00,Ryan Fitzpatrick,QB,WAS,3,6,13,0,0,1,2,6,56.2,1,2,0,2,0,0,0,0,0,0,0,0,0
TannRy00,Ryan Tannehill,QB,TEN,357,531,3734,21,14,47,327,57,91.65882352941176,55,270,7,28,0,0,0,0,0,4,59,0,0
DarnSa00,Sam Darnold,QB,CAR,243,406,2527,9,13,35,204,63,70.88333333333334,48,222,5,30,0,0,0,0,0,4,17,0,0
EhliSa00,Sam Ehlinger,QB,IND,0,0,0,0,0,0,0,0,0.0,3,9,0,9,0,0,0,0,0,0,2,0,0
MannSe00,Sean Mannion,QB,MIN,22,36,189,1,0,2,15,30,84.1,2,14,0,11,0,0,0,0,0,0,3,0,0
HeinTa00,Taylor Heinicke,QB,WAS,321,494,3419,20,15,38,278,73,86.3625,60,313,1,38,1,1,-2,0,-2,2,35,2,0
HillTa00,Taysom Hill,QB,NOR,78,134,978,4,5,9,64,70,64.61666666666667,70,374,5,44,6,4,52,0,41,0,105,50,0
BridTe00,Teddy Bridgewater,QB,DEN,285,426,3052,18,7,31,211,64,95.45714285714284,30,106,2,13,0,0,0,0,0,1,35,0,0
BoylTi00,Tim Boyle,QB,DET,61,94,526,3,6,0,0,42,45.225,2,13,0,14,0,0,0,0,0,0,1,0,0
BradTo00,Tom Brady,QB,TAM,485,719,5316,43,12,22,144,62,101.90588235294116,28,81,2,13,0,0,0,0,0,3,14,0,0
LawrTr00,Trevor Lawrence,QB,JAX,359,602,3641,12,17,32,238,58,73.00588235294116,73,334,2,26,0,0,0,0,0,5,67,0,0
SiemTr00,Trevor Siemian,QB,NOR,108,188,1154,11,3,9,64,46,89.83333333333333,9,20,1,17,0,0,0,0,0,1,18,0,0
LancTr00,Trey Lance,QB,SFO,41,71,603,5,2,4,15,76,69.76666666666667,38,168,1,15,0,0,0,0,0,0,54,0,0
TagoTu00,Tua Tagovailoa,QB,MIA,263,388,2653,16,10,20,145,65,86.37692307692306,42,128,3,23,0,0,0,0,0,1,36,0,0
HuntTy01,Tyler Huntley,QB,BAL,122,188,1081,3,4,18,107,43,61.98571428571428,47,294,2,21,0,0,0,0,0,3,53,0,0
TaylTy00,Tyrod Taylor,QB,HOU,91,150,966,5,5,13,119,52,79.41666666666667,19,151,3,30,0,0,0,0,0,0,65,0,0
WilsZa00,Zach Wilson,QB,NYJ,213,383,2334,9,11,44,370,54,71.08461538461539,29,185,4,52,1,0,0,0,0,1,61,0,0
